FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.679, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.677, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.679, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.680, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.683, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.687, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.684, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.683, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.683, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.687, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.682, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.681, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.383, y : 0.679, z : 0.591}
FC:C3:AF:BD:83:9A -> {x : -0.384, y : 0.678, z : 0.590}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.681, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.680, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.681, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.683, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.682, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.681, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.679, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.367, y : 0.677, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.677, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.679, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.683, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.683, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.683, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.678, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.679, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.683, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.384, y : 0.683, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.382, y : 0.681, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.683, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.682, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.681, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.369, y : 0.682, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.367, y : 0.681, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.365, y : 0.683, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.365, y : 0.680, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.360, y : 0.679, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.362, y : 0.679, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.365, y : 0.679, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.680, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.682, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.681, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.680, z : 0.605}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.677, z : 0.605}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.676, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.366, y : 0.675, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.363, y : 0.680, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.362, y : 0.682, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.362, y : 0.686, z : 0.605}
FC:C3:AF:BD:83:9A -> {x : -0.362, y : 0.687, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.366, y : 0.687, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.685, z : 0.594}
FC:C3:AF:BD:83:9A -> {x : -0.383, y : 0.682, z : 0.592}
FC:C3:AF:BD:83:9A -> {x : -0.388, y : 0.683, z : 0.592}
FC:C3:AF:BD:83:9A -> {x : -0.396, y : 0.680, z : 0.591}
FC:C3:AF:BD:83:9A -> {x : -0.400, y : 0.680, z : 0.591}
FC:C3:AF:BD:83:9A -> {x : -0.400, y : 0.681, z : 0.594}
FC:C3:AF:BD:83:9A -> {x : -0.393, y : 0.681, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.679, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.367, y : 0.676, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.355, y : 0.676, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.349, y : 0.675, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.351, y : 0.676, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.351, y : 0.676, z : 0.612}
FC:C3:AF:BD:83:9A -> {x : -0.351, y : 0.680, z : 0.612}
FC:C3:AF:BD:83:9A -> {x : -0.352, y : 0.682, z : 0.616}
FC:C3:AF:BD:83:9A -> {x : -0.356, y : 0.683, z : 0.616}
FC:C3:AF:BD:83:9A -> {x : -0.361, y : 0.684, z : 0.614}
FC:C3:AF:BD:83:9A -> {x : -0.366, y : 0.684, z : 0.611}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.681, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.681, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.679, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.678, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.681, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.367, y : 0.680, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.360, y : 0.678, z : 0.611}
FC:C3:AF:BD:83:9A -> {x : -0.348, y : 0.678, z : 0.614}
FC:C3:AF:BD:83:9A -> {x : -0.337, y : 0.677, z : 0.617}
FC:C3:AF:BD:83:9A -> {x : -0.332, y : 0.680, z : 0.623}
FC:C3:AF:BD:83:9A -> {x : -0.331, y : 0.679, z : 0.619}
FC:C3:AF:BD:83:9A -> {x : -0.335, y : 0.680, z : 0.616}
FC:C3:AF:BD:83:9A -> {x : -0.341, y : 0.683, z : 0.614}
FC:C3:AF:BD:83:9A -> {x : -0.354, y : 0.683, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.366, y : 0.683, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.681, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.682, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.681, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.677, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.368, y : 0.675, z : 0.609}
FC:C3:AF:BD:83:9A -> {x : -0.358, y : 0.674, z : 0.611}
FC:C3:AF:BD:83:9A -> {x : -0.344, y : 0.672, z : 0.617}
FC:C3:AF:BD:83:9A -> {x : -0.334, y : 0.676, z : 0.618}
FC:C3:AF:BD:83:9A -> {x : -0.327, y : 0.677, z : 0.622}
FC:C3:AF:BD:83:9A -> {x : -0.323, y : 0.681, z : 0.624}
FC:C3:AF:BD:83:9A -> {x : -0.327, y : 0.682, z : 0.618}
FC:C3:AF:BD:83:9A -> {x : -0.335, y : 0.684, z : 0.616}
FC:C3:AF:BD:83:9A -> {x : -0.347, y : 0.684, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.359, y : 0.684, z : 0.611}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.685, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.385, y : 0.685, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.395, y : 0.685, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.397, y : 0.686, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.393, y : 0.684, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.384, y : 0.680, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.369, y : 0.678, z : 0.605}
FC:C3:AF:BD:83:9A -> {x : -0.358, y : 0.674, z : 0.611}
FC:C3:AF:BD:83:9A -> {x : -0.346, y : 0.673, z : 0.621}
FC:C3:AF:BD:83:9A -> {x : -0.329, y : 0.674, z : 0.629}
FC:C3:AF:BD:83:9A -> {x : -0.316, y : 0.674, z : 0.626}
FC:C3:AF:BD:83:9A -> {x : -0.312, y : 0.679, z : 0.627}
FC:C3:AF:BD:83:9A -> {x : -0.320, y : 0.681, z : 0.624}
FC:C3:AF:BD:83:9A -> {x : -0.334, y : 0.686, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.354, y : 0.686, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.683, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.396, y : 0.682, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : -0.407, y : 0.683, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.409, y : 0.685, z : 0.593}
FC:C3:AF:BD:83:9A -> {x : -0.401, y : 0.688, z : 0.593}
FC:C3:AF:BD:83:9A -> {x : -0.390, y : 0.684, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.683, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.360, y : 0.682, z : 0.605}
FC:C3:AF:BD:83:9A -> {x : -0.346, y : 0.679, z : 0.605}
FC:C3:AF:BD:83:9A -> {x : -0.335, y : 0.674, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.333, y : 0.675, z : 0.619}
FC:C3:AF:BD:83:9A -> {x : -0.335, y : 0.675, z : 0.618}
FC:C3:AF:BD:83:9A -> {x : -0.338, y : 0.674, z : 0.620}
FC:C3:AF:BD:83:9A -> {x : -0.345, y : 0.678, z : 0.617}
FC:C3:AF:BD:83:9A -> {x : -0.354, y : 0.679, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.361, y : 0.681, z : 0.612}
FC:C3:AF:BD:83:9A -> {x : -0.364, y : 0.684, z : 0.609}
FC:C3:AF:BD:83:9A -> {x : -0.369, y : 0.682, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.681, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.683, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.685, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.685, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.681, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.677, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.369, y : 0.676, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.362, y : 0.677, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.350, y : 0.678, z : 0.614}
FC:C3:AF:BD:83:9A -> {x : -0.345, y : 0.680, z : 0.615}
FC:C3:AF:BD:83:9A -> {x : -0.341, y : 0.681, z : 0.615}
FC:C3:AF:BD:83:9A -> {x : -0.346, y : 0.680, z : 0.615}
FC:C3:AF:BD:83:9A -> {x : -0.351, y : 0.678, z : 0.611}
FC:C3:AF:BD:83:9A -> {x : -0.360, y : 0.677, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.368, y : 0.676, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.678, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.679, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.679, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.365, y : 0.682, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.361, y : 0.679, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.353, y : 0.682, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.352, y : 0.685, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.353, y : 0.686, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.357, y : 0.685, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.359, y : 0.685, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.683, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.676, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.382, y : 0.676, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.675, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.678, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.356, y : 0.678, z : 0.614}
FC:C3:AF:BD:83:9A -> {x : -0.344, y : 0.676, z : 0.621}
FC:C3:AF:BD:83:9A -> {x : -0.338, y : 0.676, z : 0.625}
FC:C3:AF:BD:83:9A -> {x : -0.339, y : 0.680, z : 0.627}
FC:C3:AF:BD:83:9A -> {x : -0.340, y : 0.683, z : 0.620}
FC:C3:AF:BD:83:9A -> {x : -0.347, y : 0.681, z : 0.614}
FC:C3:AF:BD:83:9A -> {x : -0.356, y : 0.680, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.681, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.382, y : 0.682, z : 0.594}
FC:C3:AF:BD:83:9A -> {x : -0.387, y : 0.680, z : 0.588}
FC:C3:AF:BD:83:9A -> {x : -0.397, y : 0.680, z : 0.585}
FC:C3:AF:BD:83:9A -> {x : -0.399, y : 0.684, z : 0.590}
FC:C3:AF:BD:83:9A -> {x : -0.391, y : 0.681, z : 0.592}
FC:C3:AF:BD:83:9A -> {x : -0.379, y : 0.680, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.364, y : 0.680, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.351, y : 0.681, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.342, y : 0.677, z : 0.616}
FC:C3:AF:BD:83:9A -> {x : -0.334, y : 0.670, z : 0.626}
FC:C3:AF:BD:83:9A -> {x : -0.331, y : 0.671, z : 0.628}
FC:C3:AF:BD:83:9A -> {x : -0.332, y : 0.678, z : 0.625}
FC:C3:AF:BD:83:9A -> {x : -0.332, y : 0.685, z : 0.626}
FC:C3:AF:BD:83:9A -> {x : -0.343, y : 0.686, z : 0.619}
FC:C3:AF:BD:83:9A -> {x : -0.360, y : 0.685, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.379, y : 0.683, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.396, y : 0.681, z : 0.592}
FC:C3:AF:BD:83:9A -> {x : -0.408, y : 0.679, z : 0.587}
FC:C3:AF:BD:83:9A -> {x : -0.413, y : 0.680, z : 0.584}
FC:C3:AF:BD:83:9A -> {x : -0.406, y : 0.680, z : 0.589}
FC:C3:AF:BD:83:9A -> {x : -0.394, y : 0.680, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.683, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.353, y : 0.683, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.336, y : 0.681, z : 0.615}
FC:C3:AF:BD:83:9A -> {x : -0.326, y : 0.680, z : 0.623}
FC:C3:AF:BD:83:9A -> {x : -0.317, y : 0.681, z : 0.621}
FC:C3:AF:BD:83:9A -> {x : -0.323, y : 0.679, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.334, y : 0.678, z : 0.615}
FC:C3:AF:BD:83:9A -> {x : -0.355, y : 0.679, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.679, z : 0.612}
FC:C3:AF:BD:83:9A -> {x : -0.393, y : 0.680, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.400, y : 0.680, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.397, y : 0.678, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.385, y : 0.679, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.680, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.358, y : 0.680, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.347, y : 0.679, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.339, y : 0.682, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.343, y : 0.682, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.347, y : 0.678, z : 0.609}
FC:C3:AF:BD:83:9A -> {x : -0.354, y : 0.677, z : 0.609}
FC:C3:AF:BD:83:9A -> {x : -0.357, y : 0.680, z : 0.609}
FC:C3:AF:BD:83:9A -> {x : -0.366, y : 0.679, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.680, z : 0.614}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.678, z : 0.614}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.679, z : 0.611}
FC:C3:AF:BD:83:9A -> {x : -0.368, y : 0.677, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.364, y : 0.679, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.361, y : 0.679, z : 0.612}
FC:C3:AF:BD:83:9A -> {x : -0.358, y : 0.679, z : 0.609}
FC:C3:AF:BD:83:9A -> {x : -0.357, y : 0.680, z : 0.609}
FC:C3:AF:BD:83:9A -> {x : -0.356, y : 0.679, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.355, y : 0.675, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.357, y : 0.675, z : 0.609}
FC:C3:AF:BD:83:9A -> {x : -0.353, y : 0.676, z : 0.614}
FC:C3:AF:BD:83:9A -> {x : -0.348, y : 0.676, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.349, y : 0.678, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.346, y : 0.678, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.350, y : 0.680, z : 0.612}
FC:C3:AF:BD:83:9A -> {x : -0.355, y : 0.681, z : 0.612}
FC:C3:AF:BD:83:9A -> {x : -0.360, y : 0.674, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.359, y : 0.674, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : -0.368, y : 0.680, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.684, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.683, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.682, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.683, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.680, z : 0.605}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.675, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.676, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.676, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.366, y : 0.680, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.361, y : 0.678, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.358, y : 0.681, z : 0.612}
FC:C3:AF:BD:83:9A -> {x : -0.359, y : 0.678, z : 0.610}
FC:C3:AF:BD:83:9A -> {x : -0.362, y : 0.676, z : 0.605}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.680, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.678, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.382, y : 0.680, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.384, y : 0.680, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.386, y : 0.680, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.383, y : 0.681, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.681, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.679, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.678, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.366, y : 0.675, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.368, y : 0.677, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.678, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.679, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.678, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.680, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.379, y : 0.681, z : 0.605}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.678, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.677, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.678, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.681, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.382, y : 0.680, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.385, y : 0.680, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.386, y : 0.676, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.675, z : 0.606}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.677, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.681, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.684, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.682, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.679, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.677, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.676, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.676, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.379, y : 0.678, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.678, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.679, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.681, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.682, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.679, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.678, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.677, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.679, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.680, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.679, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.373, y : 0.679, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.680, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.680, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.680, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.679, z : 0.603}
FC:C3:AF:BD:83:9A -> {x : -0.372, y : 0.682, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.680, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : -0.375, y : 0.678, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.680, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.683, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.382, y : 0.682, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.681, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.677, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.678, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.680, z : 0.601}
FC:C3:AF:BD:83:9A -> {x : -0.369, y : 0.680, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.371, y : 0.682, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.369, y : 0.685, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.370, y : 0.680, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.374, y : 0.678, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.681, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : -0.385, y : 0.678, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.385, y : 0.678, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.383, y : 0.681, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.680, z : 0.594}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.680, z : 0.594}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.679, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.682, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.681, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.680, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.679, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.681, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.681, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.679, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.676, z : 0.597}
FC:C3:AF:BD:83:9A -> {x : -0.383, y : 0.680, z : 0.594}
FC:C3:AF:BD:83:9A -> {x : -0.383, y : 0.681, z : 0.594}
FC:C3:AF:BD:83:9A -> {x : -0.383, y : 0.680, z : 0.593}
FC:C3:AF:BD:83:9A -> {x : -0.386, y : 0.682, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.385, y : 0.682, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.382, y : 0.678, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.382, y : 0.678, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.680, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : -0.381, y : 0.680, z : 0.594}
FC:C3:AF:BD:83:9A -> {x : -0.382, y : 0.680, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : -0.380, y : 0.679, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.377, y : 0.679, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.681, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.376, y : 0.681, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : -0.378, y : 0.681, z : 0.594}
